YBL066C,179,1149,0.00217,0.025,0.69362
YBL067C,180,748,0.00533,0.045,0.79449
YBL068W,181,328,0.01448,0.095,0.91769
YBL069W,182,430,0.01471,0.095,0.88465
YBL070C,183,107,0.06029,0.415,0.96355
YBL073W,187,104,0.04736,0.275,0.95748
YBL074C,188,356,0.01353,0.075,0.89588
YBL075C,189,650,0.00832,0.055,0.83281
YBL076C,190,1073,0.01175,0.115,0.78399
YBL078C,192,118,0.03509,0.215,0.9636
YBL079W,193,1503,0.00213,0.025,0.65876
YBL080C,194,542,0.01094,0.075,0.84334
YBL081W,195,369,0.0203,0.115,0.86971
YBL082C,196,459,0.01265,0.065,0.84262
YBL083C,197,142,0.03022,0.145,0.94337
YBL084C,198,759,#N/A,#N/A,#N/A
YBL085W,199,981,0.00764,0.055,0.73389
YBL086C,200,467,0.00869,0.055,0.85543
YBL087C,201,138,0.01598,0.175,0.98284
YBL088C,202,2788,0.00279,0.025,0.39396
YBL089W,203,460,0.01066,0.065,0.85655
YBL091C,205,422,0.01474,0.105,0.89567
YBL091C-A,206,176,#N/A,#N/A,#N/A
YBL092W,207,131,#N/A,#N/A,#N/A
YBL093C,208,221,0.01401,0.065,0.91973
YBL094C,209,111,0.04439,0.325,0.95877
YBL095W,210,271,0.0124,0.065,0.91553
YBL096C,211,103,0.0477,0.345,0.96028
YBL097W,212,755,0.00864,0.065,0.80189
YBL098W,213,461,0.01233,0.085,0.87666
YBL099W,214,546,0.01395,0.125,0.89104
YBL101C,216,1118,0.00704,0.055,0.68953
YBL102W,217,216,0.00935,0.045,0.91222
YBL103C,218,487,0.01047,0.065,0.85673
YBL104C,219,1039,0.01018,0.075,0.72806
YBL105C,220,1152,0.0078,0.055,0.69923
YBL106C,221,1011,0.00393,0.035,0.72998
YBL107C,222,197,0.01707,0.105,0.93835
YBL108W,225,102,0.04697,0.325,0.96465
YBL111C,227,668,0.00302,0.025,0.78455
YBL112C,228,106,0.0399,0.235,0.95648
YBL113C,229,793,0.00254,0.025,0.76656
YBR001C,230,781,0.00737,0.055,0.79146
YBR003W,232,474,0.00929,0.055,0.8658
YBR004C,233,434,0.01687,0.125,0.88771
YBR006W,235,498,0.01166,0.075,0.87383
YBR007C,236,737,0.00608,0.035,0.78774
YBR008C,237,549,0.00406,0.035,0.85718
YBR009C,238,104,0.02926,0.445,0.98608
YBR011C,240,288,0.02037,0.225,0.9482
YBR012C,241,140,#N/A,#N/A,#N/A
YBR013C,242,130,0.03023,0.175,0.95055
YBR014C,243,204,0.02769,0.165,0.93474
YBR015C,244,598,0.01799,0.145,0.8343
YBR016W,245,129,0.0219,0.085,0.9465
YBR017C,246,919,0.01213,0.085,0.75011
YBR018C,247,367,0.01649,0.105,0.89206
YBR019C,248,700,0.00376,0.035,0.81817
YBR020W,249,529,0.0052,0.045,0.86843
YBR021W,250,634,0.00412,0.035,0.85248
YBR022W,251,178,0.03166,0.195,0.94564
YBR023C,252,1166,0.00854,0.065,0.6959
YBR024W,253,302,0.01341,0.075,0.91286
YBR025C,254,395,0.01698,0.185,0.9445
YBR026C,255,381,0.01593,0.115,0.89075
YBR027C,256,111,0.03653,0.195,0.95473
YBR028C,257,526,0.00951,0.065,0.85285
YBR029C,258,458,0.01755,0.115,0.86953
YBR030W,259,553,0.00926,0.055,0.84715
YBR031W,260,363,0.01946,0.265,0.96163
YBR032W,261,101,0.04296,0.215,0.95879
YBR033W,262,920,0.00579,0.035,0.74416
YBR034C,263,349,0.02148,0.165,0.91645
YBR035C,264,229,0.0212,0.125,0.92735
YBR036C,265,411,0.01875,0.115,0.86391
YBR037C,266,296,0.0163,0.085,0.89064
YBR038W,267,964,0.0113,0.085,0.74469
YBR039W,268,312,0.01521,0.145,0.94204
YBR040W,269,299,0.01264,0.075,0.90885
YBR041W,270,670,0.01619,0.125,0.81201
YBR042C,271,398,0.01071,0.065,0.87431
YBR043C,272,690,0.00315,0.025,0.81539
YBR045C,274,574,0.00965,0.065,0.83876
YBR046C,275,335,0.01663,0.105,0.90081
YBR047W,276,176,0.02432,0.195,0.94676
YBR049C,278,811,0.01064,0.075,0.80255
YBR050C,279,339,0.01213,0.065,0.89471
YBR051W,280,117,0.03483,0.195,0.957
YBR052C,281,211,0.01836,0.115,0.95222
YBR053C,282,359,0.0161,0.105,0.90136
YBR054W,283,345,0.01822,0.155,0.93476
YBR055C,284,900,0.0047,0.035,0.7566
YBR056W-A,285,67,0.01382,0.085,0.97861
YBR056W,286,502,#N/A,#N/A,#N/A
YBR057C,287,367,0.01157,0.065,0.88512
YBR058C,288,782,0.01036,0.065,0.78199
YBR058C-A,289,81,#N/A,#N/A,#N/A
YBR059C,290,1109,0.00689,0.045,0.69842
YBR060C,291,621,0.00696,0.045,0.80701
YBR061C,292,311,0.01667,0.095,0.90194
YBR062C,293,181,0.04172,0.305,0.94662
YBR063C,294,405,0.01002,0.065,0.88812
YBR064W,295,143,0.03349,0.145,0.93565
YBR065C,296,365,0.01043,0.055,0.89491
YBR066C,297,221,0.01879,0.095,0.92668
YBR067C,298,211,#N/A,#N/A,#N/A
YBR068C,299,610,0.0136,0.085,0.83737
YBR069C,300,620,0.01379,0.085,0.8152
YBR071W,302,212,0.01974,0.105,0.92958
YBR073W,304,925,0.00828,0.065,0.74886
YBR074W,305,977,0.02903,0.195,0.69162
YBR076W,306,340,0.01043,0.065,0.9016
YBR078W,308,469,0.01522,0.145,0.92108
YBR079C,309,965,0.01328,0.125,0.81396
YBR080C,310,759,0.01277,0.095,0.80608
YBR081C,311,1333,0.00359,0.035,0.67402
YBR082C,312,149,0.02412,0.195,0.96667
YBR083W,313,487,0.01125,0.065,0.84447
YBR084C-A,314,190,#N/A,#N/A,#N/A
YBR084W,315,976,0.01022,0.075,0.76376
YBR085W,317,308,0.01667,0.115,0.9227
YBR086C,318,947,0.00787,0.055,0.75887
YBR087W,319,355,0.01243,0.075,0.89047
YBR089C-A,321,100,#N/A,#N/A,#N/A
YBR089W,322,200,0.02766,0.175,0.92685
YBR090C,323,123,0.02599,0.145,0.9559
YBR092C,325,468,0.02099,0.205,0.904
YBR093C,326,468,0.02113,0.205,0.90964
YBR094W,327,754,0.01829,0.135,0.81987
YBR095C,328,431,0.01147,0.075,0.8769
YBR096W,329,231,0.01576,0.095,0.93125
YBR097W,330,1455,0.00379,0.035,0.63361
YBR098W,331,692,0.01082,0.065,0.79154
YBR099C,332,128,0.04289,0.185,0.95039
YBR101C,333,291,0.02014,0.125,0.91806
YBR102C,334,754,0.00718,0.045,0.7716
YBR103W,336,536,0.01109,0.065,0.83522
YBR104W,337,330,0.01258,0.075,0.90205
YBR105C,338,363,0.01081,0.065,0.88665
YBR106W,339,189,0.01873,0.195,0.96371
YBR107C,340,246,0.01075,0.065,0.92798
YBR108W,341,948,0.00625,0.035,0.72968
YBR109C,342,148,0.02555,0.185,0.95727
YBR110W,344,450,0.0174,0.115,0.86769
YBR111C,345,232,0.01627,0.125,0.94062
YBR112C,346,967,0.00934,0.065,0.72897
YBR113W,347,161,0.059,0.425,0.94087
YBR114W,348,791,0.0056,0.035,0.76524
YBR115C,349,1393,0.01085,0.095,0.70014
YBR116C,350,176,0.02297,0.115,0.92667
YBR117C,351,682,0.00521,0.035,0.82216
YBR118W,352,459,0.01407,0.195,0.93458
YBR119W,353,299,0.01864,0.095,0.88352
YBR120C,354,163,0.02941,0.235,0.94859
YBR121C,355,668,0.01514,0.155,0.8779
YBR122C,356,178,0.01664,0.115,0.95406
YBR123C,357,650,0.00846,0.065,0.82529
YBR124W,358,120,0.04208,0.255,0.95466
YBR125C,359,394,0.01556,0.105,0.88624
YBR126C,360,496,0.01948,0.125,0.85308
YBR127C,362,518,0.01785,0.155,0.88331
YBR128C,363,345,0.01433,0.075,0.87656
YBR129C,364,329,0.00701,0.045,0.89899
YBR130C,365,426,0.01056,0.075,0.88123
YBR131W,366,705,0.00627,0.045,0.79977
YBR133C,368,828,0.00711,0.045,0.74933
YBR135W,370,151,0.04443,0.195,0.93939
YBR136W,371,2369,0.00364,0.035,0.48168
YBR137W,372,180,0.02149,0.145,0.95481
YBR138C,373,525,0.01165,0.085,0.85242
YBR139W,374,509,0.02248,0.175,0.85455
YBR140C,375,3093,0.00291,0.035,0.38448
YBR141C,376,338,0.01424,0.085,0.88276
YBR142W,377,774,0.00959,0.075,0.8049
YBR143C,378,438,0.01455,0.115,0.90025
YBR144C,379,105,0.04821,0.395,0.96452
YBR145W,380,352,0.02131,0.195,0.91655
YBR146W,381,279,0.00909,0.055,0.9082
YBR147W,382,297,0.01196,0.065,0.90135
YBR148W,383,610,0.01961,0.145,0.8379
YBR149W,384,345,0.01753,0.125,0.90766
YBR150C,385,1095,0.00405,0.035,0.71225
YBR151W,386,317,0.00806,0.055,0.90586
YBR153W,388,245,0.01621,0.085,0.91476
YBR154C,389,216,0.02011,0.145,0.95018
YBR155W,390,386,0.01338,0.085,0.89551
YBR156C,391,699,0.01598,0.105,0.80443
YBR157C,392,256,0.0318,0.185,0.91958
YBR158W,393,550,0.00894,0.055,0.82956
YBR159W,394,348,0.01631,0.135,0.914
YBR160W,395,299,0.01811,0.115,0.91765
YBR161W,396,377,0.01236,0.075,0.88119
YBR162C,397,456,0.01575,0.155,0.90509
YBR162W-A,398,66,#N/A,#N/A,#N/A
YBR163W,399,586,0.00382,0.025,0.82868
YBR164C,400,184,0.01754,0.115,0.95118
YBR165W,401,278,0.01587,0.085,0.89759
YBR166C,402,453,0.01515,0.095,0.8659
YBR167C,403,141,0.02572,0.185,0.96167
YBR168W,404,414,0.00754,0.045,0.86859
YBR169C,405,694,0.00754,0.055,0.81183
YBR170C,406,581,0.01289,0.075,0.81723
YBR171W,407,207,0.01972,0.115,0.93937
YBR172C,408,741,0.00534,0.045,0.80401
YBR173C,409,149,0.02776,0.155,0.9534
YBR174C,410,105,0.0388,0.175,0.95798
YBR176W,412,313,0.01726,0.105,0.90459
YBR177C,413,452,0.0199,0.115,0.8674
YBR178W,414,125,0.06989,0.435,0.96272
YBR179C,415,856,0.01397,0.085,0.75578
YBR180W,416,573,0.00897,0.055,0.83079
YBR182C,418,453,0.01238,0.075,0.86281
YBR183W,419,317,0.01611,0.085,0.89371
YBR184W,420,524,0.00691,0.045,0.84423
YBR185C,421,279,0.01458,0.095,0.90879
YBR186W,422,565,0.00526,0.035,0.82736
YBR187W,423,281,0.00952,0.065,0.92062
YBR188C,424,141,0.03231,0.185,0.94478
YBR189W,425,196,0.02096,0.305,0.9742
YBR190W,426,104,0.02977,0.165,0.96757
YBR191W-A,427,25,0.01285,0.075,0.99288
YBR191W,428,161,#N/A,#N/A,#N/A
YBR192W,429,378,0.0098,0.065,0.89498
YBR193C,430,224,0.01748,0.105,0.92832
YBR194W,431,124,0.0291,0.145,0.95382
YBR195C,432,423,0.00672,0.045,0.87879
YBR196C,433,555,0.01847,0.235,0.92224
YBR197C,434,218,0.0093,0.055,0.92395
YBR198C,435,799,0.0128,0.095,0.77995
YBR199W,436,465,0.01935,0.165,0.85161
YBR200W,437,552,0.01262,0.085,0.84927
YBR201W,438,212,0.01663,0.105,0.93653
YBR202W,439,846,0.01326,0.105,0.77227
YBR203W,440,925,0.00671,0.055,0.76584
YBR204C,441,376,0.01052,0.055,0.86744
YBR205W,442,405,0.01763,0.115,0.89408
YBR207W,444,466,0.0155,0.085,0.84885
YBR208C,445,1836,0.00658,0.055,0.62531
YBR209W,446,106,#N/A,#N/A,#N/A
YBR211C,448,325,0.01322,0.075,0.888
YBR212W,449,673,0.01182,0.065,0.79483
YBR213W,450,275,0.01304,0.075,0.90574
YBR214W,451,528,0.006,0.045,0.84783
YBR215W,452,626,0.00684,0.055,0.83945
YBR216C,453,675,0.00674,0.045,0.79325
YBR217W,454,187,0.01306,0.065,0.93163
YBR218C,455,1181,0.00965,0.085,0.77313
YBR219C,456,128,0.03374,0.185,0.94775
YBR220C,457,561,0.00852,0.055,0.83998
YBR221C,458,367,0.01462,0.125,0.92068
YBR222C,459,544,0.013,0.085,0.85314
YBR223C,460,545,0.01038,0.055,0.82046
YBR224W,461,172,0.03098,0.175,0.93249
YBR225W,462,901,0.00611,0.045,0.76707
YBR226C,463,137,#N/A,#N/A,#N/A
YBR227C,464,521,0.01065,0.065,0.86319
YBR228W,465,305,0.01322,0.085,0.90358
YBR229C,466,955,0.01175,0.095,0.75742
YBR230C,467,135,0.03881,0.205,0.95439
YBR231C,468,304,0.0169,0.085,0.8897
YBR232C,469,120,0.04402,0.235,0.94982
YBR234C,472,385,0.01849,0.125,0.90064
YBR235W,473,1121,0.00979,0.065,0.68087
YBR237W,475,850,0.00766,0.055,0.75183
YBR238C,476,732,0.00947,0.075,0.8275
YBR239C,477,530,0.00477,0.035,0.84677
YBR240C,478,451,0.00727,0.045,0.84685
YBR241C,479,489,0.01198,0.065,0.84401
YBR242W,480,239,0.01589,0.095,0.93161
YBR244W,482,163,0.03296,0.235,0.95933
YBR245C,483,1130,0.01109,0.085,0.73651
YBR246W,484,388,0.00815,0.045,0.88029
YBR247C,485,484,0.01642,0.105,0.85995
YBR248C,486,553,0.01629,0.105,0.8443
YBR249C,487,371,0.01801,0.175,0.93867
YBR250W,488,524,0.01435,0.095,0.84765
YBR251W,489,308,0.01825,0.115,0.90953
YBR252W,490,148,0.01931,0.135,0.9586
YBR253W,491,122,0.02108,0.105,0.95562
YBR254C,492,176,0.01632,0.095,0.94557
YBR255W,494,695,0.00607,0.045,0.78845
YBR256C,495,239,0.02056,0.125,0.92912
YBR257W,496,280,0.02231,0.135,0.91682
YBR258C,497,143,0.02228,0.125,0.95596
YBR259W,498,689,0.00561,0.035,0.80771
YBR260C,499,667,0.01722,0.115,0.80912
YBR261C,500,233,0.01784,0.095,0.92378
YBR263W,502,491,0.01358,0.105,0.88896
YBR266C,505,151,0.03737,0.195,0.9382
YBR267W,506,394,0.01457,0.095,0.87853
YBR269C,508,139,0.02006,0.095,0.94506
YBR270C,509,546,0.00376,0.025,0.83207
YBR271W,510,420,0.0128,0.065,0.8561
YBR273C,512,437,0.0129,0.075,0.86407
YBR274W,513,528,0.00622,0.045,0.84984
YBR275C,514,1917,0.00566,0.045,0.53746
YBR276C,515,808,0.0025,0.025,0.75225
YBR277C,516,134,0.02815,0.155,0.94811
YBR278W,517,202,0.01571,0.085,0.92859
YBR279W,518,446,0.01341,0.095,0.86982
YBR280C,519,638,0.00722,0.045,0.81543
YBR281C,520,879,0.01048,0.075,0.79169
YBR283C,522,491,0.01457,0.115,0.89414
YBR284W,523,798,0.00846,0.055,0.74789
YBR285W,524,145,0.02322,0.165,0.95972
YBR286W,525,538,0.01661,0.135,0.88976
YBR287W,526,428,0.01409,0.085,0.87373
YBR288C,527,484,0.02489,0.155,0.8526
YBR289W,528,906,0.00868,0.055,0.71412
YBR290W,529,322,0.014,0.095,0.90271
YBR291C,530,300,0.01661,0.095,0.91576
YBR292C,531,124,0.04328,0.265,0.95727
YBR293W,532,475,0.00425,0.025,0.83044
YBR294W,533,860,0.00235,0.025,0.76963
YBR295W,534,1217,0.00231,0.025,0.69202
YBR296C,535,575,0.02056,0.155,0.87052
YBR297W,536,469,0.00825,0.045,0.85139
YBR298C,537,615,0.01433,0.095,0.82418
YBR299W,538,585,0.02001,0.135,0.84282
YBR300C,539,166,0.03024,0.155,0.93732
YBR301W,540,121,0.0245,0.315,0.98349
YBR302C,541,380,#N/A,#N/A,#N/A
YCL001W,542,189,#N/A,#N/A,#N/A
YCL001W-A,543,154,#N/A,#N/A,#N/A
YCL002C,545,252,0.01961,0.125,0.91169
YCL004W,546,522,0.00424,0.035,0.8468
YCL005W,547,257,0.00785,0.045,0.90534
YCL007C,548,131,0.01646,0.085,0.95709
YCL008C,549,386,0.0157,0.075,0.84766
YCL009C,550,310,0.00884,0.065,0.91044
YCL010C,551,260,0.01339,0.075,0.90341
YCL011C,552,428,0.01226,0.085,0.89049
YCL014W,553,1637,0.00683,0.055,0.6183
YCL016C,554,381,0.01532,0.085,0.88736
YCL017C,555,498,0.01405,0.105,0.86312
YCL018W,556,365,0.00703,0.065,0.93009
YCL022C,558,172,0.03057,0.145,0.92712
YCL023C,559,116,0.05011,0.505,0.96164
YCL024W,560,1038,0.00479,0.035,0.70805
YCL025C,561,634,0.01577,0.135,0.83102
YCL027W,564,513,0.01121,0.065,0.83577
YCL028W,565,406,0.01451,0.105,0.89305
YCL029C,566,441,0.01121,0.065,0.85613
YCL030C,567,800,0.01431,0.105,0.79259
YCL031C,568,298,0.00926,0.065,0.92025
YCL032W,569,347,0.0146,0.085,0.89332
YCL033C,570,169,0.01708,0.095,0.9435
YCL034W,571,355,0.0147,0.075,0.8729
YCL035C,572,111,0.02188,0.115,0.96183
YCL036W,573,567,0.00837,0.045,0.82285
YCL037C,574,435,0.01541,0.115,0.89759
YCL038C,575,529,0.01293,0.075,0.83387
YCL039W,576,746,#N/A,#N/A,#N/A
YCL040W,577,501,0.01984,0.115,0.84493
YCL041C,578,165,0.0364,0.215,0.94713
YCL042W,579,120,#N/A,#N/A,#N/A
YCL043C,580,523,0.01636,0.135,0.88623
YCL044C,581,418,0.01911,0.105,0.86225
YCL045C,582,761,0.01546,0.105,0.78965
YCL046W,583,108,#N/A,#N/A,#N/A
YCL047C,584,259,0.0172,0.105,0.91392
YCL048W,585,464,0.01369,0.085,0.86293
YCL049C,586,313,0.01679,0.105,0.89974
YCL050C,587,322,0.02229,0.195,0.93115
YCL051W,588,584,0.00583,0.035,0.82248
YCL052C,589,417,0.00906,0.055,0.88109
YCL054W,590,842,0.00718,0.065,0.8167
YCL055W,591,336,0.01518,0.085,0.89517
YCL056C,592,145,0.04278,0.305,0.9442
YCL057W,594,713,0.01281,0.095,0.81983
YCL058C,595,153,0.01603,0.085,0.94795
YCL059C,596,317,0.01593,0.115,0.91798
YCL061C,597,1097,0.00437,0.035,0.71871
YCL064C,599,361,0.01697,0.125,0.90027
YCL065W,600,123,0.04371,0.265,0.9495
YCL066W,601,176,0.0199,0.125,0.94816
YCL067C,602,211,0.02357,0.165,0.93891
YCL068C,603,261,0.01418,0.075,0.90342
YCL069W,604,459,0.00909,0.055,0.85119
YCL073C,605,616,0.00884,0.055,0.80084
YCL076W,606,248,0.04393,0.245,0.91739
YCR001W,607,105,#N/A,#N/A,#N/A
YCR002C,608,323,0.01706,0.135,0.91045
YCR003W,609,184,0.02619,0.165,0.94706
YCR004C,610,248,0.01715,0.115,0.92629
YCR005C,611,461,0.01615,0.115,0.88615
YCR006C,612,158,0.03044,0.145,0.92682
YCR007C,613,240,0.02753,0.185,0.92111
YCR008W,614,604,0.00589,0.045,0.82727
YCR010C,616,284,0.0136,0.105,0.92967
YCR011C,617,1050,0.00922,0.065,0.71405
YCR012W,618,417,0.01099,0.145,0.95201
YCR013C,619,216,0.02989,0.165,0.92564
YCR014C,620,583,0.00706,0.045,0.83664
YCR015C,621,318,0.01351,0.085,0.91204
YCR016W,622,291,0.01867,0.115,0.91522
YCR017C,623,954,#N/A,#N/A,#N/A
YCR018C-A,624,85,#N/A,#N/A,#N/A
YCR018C,625,222,#N/A,#N/A,#N/A
YCR019W,626,364,0.0129,0.075,0.89061
YCR020C,627,216,0.01223,0.085,0.94058
YCR020C-A,628,89,#N/A,#N/A,#N/A
YCR021C,630,333,0.01299,0.095,0.9129
YCR022C,631,115,0.03733,0.195,0.95572
YCR023C,632,612,0.00479,0.035,0.82702
YCR024C,633,493,0.00976,0.065,0.85281
YCR024C-A,634,41,#N/A,#N/A,#N/A
YCR025C,635,137,0.03681,0.225,0.94825
YCR026C,636,743,0.01429,0.105,0.78801
YCR027C,637,210,0.01103,0.055,0.92071
YCR028C,638,513,0.0117,0.065,0.85201
YCR028C-A,639,136,#N/A,#N/A,#N/A
YCR030C,640,871,0.01484,0.105,0.76895
YCR031C,641,138,0.01534,0.205,0.98842
YCR032W,642,2168,0.00332,0.035,0.49878
YCR033W,643,1227,0.00321,0.025,0.67644
YCR034W,644,348,0.02029,0.145,0.90832
YCR035C,645,395,0.01451,0.095,0.89475
YCR036W,646,334,0.01212,0.075,0.90007
YCR037C,647,924,0.00242,0.025,0.76193
YCR038C,648,643,0.00833,0.045,0.78349
YCR039C,650,211,0.02426,0.175,0.93833
YCR040W,651,176,0.0622,0.525,0.95011
YCR042C,653,1408,0.00586,0.045,0.64935
YCR043C,654,128,0.01577,0.105,0.9638
YCR044C,655,358,0.01232,0.075,0.89796
YCR045C,656,492,0.0041,0.025,0.84987
YCR046C,657,170,0.01226,0.065,0.93192
YCR047C,658,276,0.01751,0.085,0.89283
YCR048W,659,611,0.01118,0.055,0.7838
YCR049C,660,149,0.03652,0.305,0.94711
YCR050C,661,103,0.04532,0.215,0.95396
YCR051W,662,223,0.01378,0.075,0.93146
YCR052W,663,484,0.01143,0.065,0.84722
YCR053W,664,515,0.01629,0.145,0.90057
YCR054C,665,564,0.00931,0.055,0.83909
YCR057C,666,924,0.01129,0.075,0.74679
YCR059C,667,259,0.00779,0.045,0.92143
YCR060W,668,112,0.02495,0.125,0.95639
YCR061W,669,632,0.0215,0.115,0.77283
YCR064C,671,137,0.02713,0.145,0.94844
YCR065W,672,565,0.00652,0.045,0.83134
YCR066W,673,488,0.00945,0.055,0.85431
YCR067C,674,1066,0.00486,0.035,0.71666
YCR068W,675,521,0.00848,0.055,0.85169
YCR069W,676,319,0.01232,0.075,0.90886
YCR071C,677,147,0.02384,0.135,0.94923
YCR072C,678,516,0.01682,0.105,0.85257
YCR073C,679,1332,0.00334,0.025,0.68392
YCR073W-A,680,316,#N/A,#N/A,#N/A
